PetID,ShelterID,Name,Type,Breed,Age,Size,Color,Sex,DateOfIntake
2727,48,Jonathan,Cat,Maine Coon,10,Small,MediumTurquoise,Male,2024-07-05
2728,317,Alexander,Rabbit,Mini Lop,15,Small,PaleGreen,Female,2022-12-19
2729,153,Brandy,Dog,German Shepherd,7,Medium,Yellow,Female,2023-12-12
2730,186,Isaiah,Cat,Maine Coon,14,Small,DarkSlateGray,Male,2023-12-10
2731,4,Kayla,Hamster,Dwarf Campbell,2,Medium,Aqua,Male,2022-04-11
2732,381,Cindy,Hamster,Winter White,15,Medium,Green,Female,2023-02-28
2733,386,Samuel,Cat,Siamese,2,Small,DarkSeaGreen,Female,2023-08-04
2734,482,Robert,Dog,Poodle,6,Large,Salmon,Male,2023-10-26
2735,74,Don,Dog,Poodle,6,Medium,GreenYellow,Male,2023-12-28
2736,268,Christie,Bird,Parakeet,14,Small,DarkOrchid,Female,2023-02-19
2737,180,Jonathan,Dog,Labrador,6,Large,FireBrick,Female,2025-02-26
2738,314,Donald,Rabbit,Lionhead,4,Medium,Linen,Male,2024-08-18
2739,265,Pamela,Hamster,Dwarf Campbell,11,Small,AliceBlue,Male,2022-06-01
2740,129,Brandon,Rabbit,Lionhead,8,Small,BlanchedAlmond,Male,2022-08-04
2741,58,Brandon,Cat,American Shorthair,4,Large,MistyRose,Female,2022-12-27
2742,293,Theresa,Rabbit,Lionhead,14,Medium,LightCoral,Male,2023-08-26
2743,19,Rhonda,Bird,Canary,13,Small,Azure,Male,2025-01-28
2744,158,Jennifer,Cat,American Shorthair,2,Medium,MintCream,Male,2022-12-29
2745,262,Alyssa,Rabbit,Rex,8,Medium,Turquoise,Female,2023-07-11
2746,162,Ronald,Bird,Canary,6,Medium,DarkOrange,Male,2023-01-23
2747,402,John,Cat,American Shorthair,14,Small,Coral,Male,2022-12-11
2748,49,Kendra,Hamster,Chinese,11,Medium,DarkOrange,Female,2024-12-25
2749,302,Jessica,Dog,German Shepherd,4,Small,DarkKhaki,Female,2023-10-13
2750,146,Joshua,Rabbit,Lionhead,6,Small,Blue,Female,2023-06-30
2751,202,Jon,Bird,Lovebird,15,Small,AntiqueWhite,Male,2024-09-05
2752,162,Mallory,Dog,Labrador,5,Small,LightGreen,Female,2024-06-30
2753,35,Christopher,Hamster,Dwarf Campbell,1,Medium,MediumSpringGreen,Female,2024-08-10
2754,382,Beverly,Cat,Siamese,12,Large,PapayaWhip,Male,2025-03-17
2755,182,Lisa,Bird,Finch,2,Large,Gainsboro,Female,2023-09-14
2756,268,Eric,Hamster,Dwarf Campbell,5,Large,Magenta,Female,2024-11-05
2757,41,Kim,Hamster,Syrian,4,Large,GoldenRod,Female,2022-12-22
2758,378,Dawn,Hamster,Winter White,7,Large,Chocolate,Male,2024-01-06
2759,249,Charles,Cat,British Shorthair,1,Large,YellowGreen,Female,2024-04-06
2760,405,Joseph,Bird,Lovebird,13,Medium,SaddleBrown,Male,2024-06-26
2761,396,Robert,Rabbit,Mini Lop,2,Small,PeachPuff,Male,2025-01-30
2762,95,William,Rabbit,Netherland Dwarf,5,Large,Moccasin,Female,2024-09-29
2763,378,Wendy,Bird,Canary,15,Small,BurlyWood,Male,2024-01-17
2764,93,Tyrone,Dog,German Shepherd,8,Medium,GhostWhite,Male,2023-10-29
2765,237,Timothy,Rabbit,Netherland Dwarf,12,Medium,LightSlateGray,Female,2024-04-16
2766,225,Melissa,Dog,German Shepherd,7,Large,DarkSlateGray,Female,2024-02-28
2767,460,Lance,Dog,Labrador,7,Medium,SlateBlue,Male,2022-10-09
2768,130,George,Dog,Golden Retriever,4,Small,Olive,Female,2022-07-07
2769,459,Daniel,Rabbit,Mini Lop,10,Medium,Green,Female,2023-06-02
2770,297,Jesse,Hamster,Dwarf Campbell,11,Large,DarkTurquoise,Female,2023-04-02
2771,181,Mary,Rabbit,Mini Lop,3,Medium,Cyan,Male,2025-02-03
2772,290,John,Bird,Parakeet,7,Large,LightSeaGreen,Male,2023-08-13
2773,88,Melissa,Rabbit,Lionhead,5,Large,PeachPuff,Male,2023-07-13
2774,203,Johnathan,Cat,Siamese,12,Large,Snow,Female,2023-03-26
2775,6,Carolyn,Hamster,Winter White,8,Medium,OldLace,Female,2022-08-09
2776,453,Nina,Cat,Maine Coon,8,Large,PowderBlue,Male,2023-11-18
2777,354,Michael,Bird,Canary,4,Small,LavenderBlush,Female,2024-04-11
2778,197,Eric,Rabbit,Lionhead,7,Medium,MediumBlue,Male,2022-05-02
2779,186,Angela,Dog,German Shepherd,9,Large,Peru,Male,2024-03-25
2780,373,Melinda,Bird,Finch,6,Medium,LemonChiffon,Male,2022-10-03
2781,352,Kathleen,Hamster,Roborovski,14,Small,Maroon,Female,2024-09-29
2782,408,Dustin,Dog,German Shepherd,11,Small,MediumSeaGreen,Male,2024-06-11
2783,192,Judy,Hamster,Chinese,7,Large,Khaki,Male,2024-07-24
2784,338,Andrew,Bird,Cockatiel,9,Medium,LightSalmon,Male,2023-09-21
2785,263,Wendy,Rabbit,Rex,4,Large,Lavender,Female,2024-05-23
2786,63,Molly,Rabbit,Holland Lop,11,Small,DarkOrchid,Male,2023-07-19
2787,19,Kathleen,Dog,Poodle,9,Large,ForestGreen,Female,2025-02-22
2788,424,Shawn,Rabbit,Netherland Dwarf,15,Small,LightGreen,Male,2024-12-11
2789,319,James,Hamster,Chinese,11,Large,MediumSeaGreen,Female,2022-08-02
2790,65,Jennifer,Bird,Finch,12,Large,LightSalmon,Female,2024-03-27
2791,317,Emily,Rabbit,Netherland Dwarf,15,Large,DarkGreen,Female,2023-08-25
2792,149,Cynthia,Bird,Lovebird,2,Large,Peru,Male,2025-02-10
2793,360,Gloria,Rabbit,Netherland Dwarf,3,Large,DarkBlue,Male,2022-08-27
2794,180,Rebecca,Rabbit,Lionhead,3,Large,White,Male,2023-12-12
2795,472,Michaela,Cat,Persian,5,Medium,LavenderBlush,Male,2023-07-07
2796,247,Stephanie,Dog,Labrador,2,Medium,Fuchsia,Male,2024-02-03
2797,462,Michael,Cat,Maine Coon,15,Medium,LavenderBlush,Female,2022-06-08
2798,353,Dawn,Dog,Bulldog,15,Small,Fuchsia,Male,2025-02-17
2799,29,Aaron,Dog,Golden Retriever,14,Small,DarkSeaGreen,Male,2024-05-29
2800,176,Jacqueline,Hamster,Syrian,14,Medium,Sienna,Female,2023-09-09
2801,449,Rebecca,Dog,German Shepherd,9,Small,Peru,Male,2024-09-28
2802,458,Daniel,Rabbit,Rex,12,Large,DeepPink,Male,2024-05-02
2803,297,Ronald,Rabbit,Rex,8,Medium,IndianRed,Female,2024-01-03
2804,292,Richard,Bird,Cockatiel,11,Small,Orchid,Male,2022-08-02
2805,253,Ryan,Cat,British Shorthair,5,Large,GreenYellow,Female,2022-11-23
2806,255,Robert,Bird,Finch,15,Large,MediumOrchid,Female,2023-02-12
2807,483,Andrew,Bird,Parakeet,5,Medium,Red,Female,2023-08-02
2808,89,Vincent,Cat,Maine Coon,4,Small,Gainsboro,Male,2025-03-25
2809,108,Victor,Cat,British Shorthair,6,Small,MediumSlateBlue,Female,2024-09-23
2810,62,Jose,Rabbit,Holland Lop,3,Medium,DarkSalmon,Female,2022-04-17
2811,238,Harold,Cat,American Shorthair,3,Small,MidnightBlue,Male,2022-08-20
2812,438,John,Hamster,Roborovski,4,Large,Red,Male,2023-11-18
2813,185,Michelle,Hamster,Roborovski,13,Large,DarkKhaki,Female,2023-11-13
2814,201,Carrie,Rabbit,Netherland Dwarf,11,Large,Black,Male,2024-05-11
2815,225,Janice,Dog,Golden Retriever,14,Large,LightGray,Female,2023-09-04
2816,444,Rachel,Rabbit,Lionhead,1,Small,HotPink,Male,2025-01-27
2817,134,Katherine,Cat,British Shorthair,14,Medium,BurlyWood,Female,2023-10-29
2818,221,Paige,Dog,Poodle,12,Medium,DarkTurquoise,Male,2024-02-29
2819,121,Tim,Dog,Labrador,14,Medium,SaddleBrown,Female,2024-01-21
2820,72,Joel,Cat,British Shorthair,7,Medium,Turquoise,Female,2022-05-21
2821,284,Emily,Rabbit,Mini Lop,12,Small,BlanchedAlmond,Male,2023-06-01
2822,186,Matthew,Cat,Siamese,10,Medium,DarkGray,Female,2024-09-13
2823,489,Willie,Cat,Maine Coon,12,Small,Orange,Male,2023-06-25
2824,134,James,Hamster,Roborovski,5,Small,Linen,Male,2024-08-13
2825,10,Kathryn,Cat,Maine Coon,14,Large,Gold,Female,2023-11-03
2826,7,Kevin,Cat,American Shorthair,7,Medium,Khaki,Female,2023-01-12
2827,5,Roger,Hamster,Chinese,4,Medium,LemonChiffon,Female,2024-02-26
2828,466,Nicole,Hamster,Syrian,11,Small,Gold,Male,2022-06-25
2829,17,Cynthia,Hamster,Winter White,15,Large,HotPink,Male,2024-10-04
2830,434,Selena,Dog,Golden Retriever,10,Medium,LightSalmon,Male,2024-07-17
2831,200,Ryan,Dog,Poodle,2,Large,Indigo,Female,2022-10-21
2832,251,Aaron,Rabbit,Mini Lop,6,Large,MediumSeaGreen,Male,2022-09-15
2833,66,Darren,Dog,German Shepherd,11,Medium,Gainsboro,Female,2024-06-16
2834,93,Miguel,Cat,British Shorthair,14,Medium,Brown,Male,2024-03-16
2835,117,Daniel,Bird,Parakeet,6,Medium,Crimson,Male,2024-10-26
2836,427,Justin,Hamster,Dwarf Campbell,9,Medium,OldLace,Male,2024-02-16
2837,57,Nancy,Cat,Maine Coon,14,Medium,PaleVioletRed,Female,2023-12-30
2838,62,Theresa,Hamster,Winter White,13,Medium,RoyalBlue,Male,2022-05-05
2839,370,John,Rabbit,Rex,6,Large,Pink,Male,2022-08-24
2840,325,Cynthia,Rabbit,Netherland Dwarf,4,Small,AliceBlue,Female,2023-01-10
2841,334,Jennifer,Cat,Persian,3,Large,SkyBlue,Female,2025-02-24
2842,193,John,Bird,Parakeet,4,Medium,LemonChiffon,Male,2024-05-21
2843,42,Anthony,Dog,Bulldog,1,Small,MediumVioletRed,Female,2022-08-10
2844,361,Michael,Cat,British Shorthair,3,Small,SteelBlue,Female,2022-04-22
2845,352,Matthew,Cat,Siamese,1,Large,MidnightBlue,Female,2024-12-10
2846,393,Jason,Dog,Labrador,4,Large,BlanchedAlmond,Female,2024-11-23
2847,184,Mary,Bird,Parakeet,2,Medium,BlueViolet,Female,2024-06-13
2848,326,Christopher,Cat,Persian,9,Small,Black,Female,2024-06-20
2849,401,Rachel,Rabbit,Lionhead,9,Medium,OrangeRed,Male,2025-03-24
2850,377,Kristin,Bird,Canary,9,Small,Violet,Female,2022-07-24
2851,312,John,Hamster,Syrian,11,Medium,Thistle,Female,2023-03-28
2852,401,Tina,Dog,Poodle,2,Small,DarkTurquoise,Female,2024-02-25
2853,28,Erik,Rabbit,Rex,14,Small,DarkOliveGreen,Female,2023-03-23
2854,350,David,Hamster,Syrian,11,Large,Thistle,Male,2024-06-30
2855,137,Steven,Cat,Maine Coon,6,Large,Sienna,Female,2022-04-19
2856,192,Jonathan,Cat,Maine Coon,14,Medium,PaleGoldenRod,Female,2022-06-15
2857,200,Monica,Bird,Lovebird,3,Medium,LemonChiffon,Female,2023-11-07
2858,268,Natalie,Hamster,Winter White,4,Medium,LightSeaGreen,Female,2024-01-04
2859,291,Mark,Bird,Cockatiel,9,Small,Purple,Male,2022-04-16
2860,452,Melissa,Cat,Persian,11,Small,Salmon,Male,2024-07-28
2861,104,Andrea,Hamster,Syrian,2,Large,DarkBlue,Male,2025-03-17
2862,418,Becky,Rabbit,Rex,10,Large,DeepPink,Male,2022-09-14
2863,169,Christopher,Dog,Labrador,10,Small,BlueViolet,Female,2024-12-23
2864,154,Angela,Rabbit,Lionhead,11,Large,Khaki,Female,2024-04-22
2865,64,Jennifer,Rabbit,Mini Lop,2,Medium,MediumAquaMarine,Female,2023-09-11
2866,218,Matthew,Hamster,Dwarf Campbell,9,Medium,DarkBlue,Female,2022-07-28
2867,459,Gabrielle,Dog,Golden Retriever,4,Small,MediumVioletRed,Male,2023-09-08
2868,251,Tammy,Hamster,Chinese,10,Large,Yellow,Female,2023-10-31
2869,118,Michael,Rabbit,Lionhead,2,Small,Cyan,Male,2023-10-28
2870,69,Dawn,Hamster,Dwarf Campbell,6,Large,DarkGray,Female,2024-07-18
2871,223,Sarah,Hamster,Dwarf Campbell,12,Medium,OldLace,Male,2024-03-28
2872,335,Emma,Cat,American Shorthair,15,Large,DeepPink,Male,2023-10-17
2873,441,Lawrence,Dog,Poodle,1,Large,Salmon,Male,2024-10-29
2874,166,Steven,Dog,Labrador,15,Large,DarkGoldenRod,Male,2023-05-01
2875,268,Julie,Rabbit,Lionhead,8,Small,PaleTurquoise,Male,2024-11-01
2876,294,Danny,Bird,Canary,8,Medium,LightSeaGreen,Male,2023-01-23
2877,370,Jeff,Rabbit,Mini Lop,9,Small,GhostWhite,Female,2024-01-27
2878,266,Jennifer,Rabbit,Holland Lop,2,Small,DodgerBlue,Female,2024-02-09
2879,451,Cassidy,Cat,Maine Coon,11,Medium,Gainsboro,Male,2023-04-16
2880,379,Matthew,Hamster,Dwarf Campbell,8,Medium,MediumPurple,Male,2023-01-24
2881,287,Breanna,Cat,American Shorthair,5,Large,MediumTurquoise,Female,2022-10-05
2882,408,Cory,Rabbit,Rex,13,Large,Yellow,Female,2024-05-26
2883,165,John,Dog,Golden Retriever,14,Small,Blue,Male,2023-10-23
2884,317,Jennifer,Bird,Canary,14,Medium,WhiteSmoke,Male,2024-04-11
2885,369,Rachel,Dog,German Shepherd,3,Large,DodgerBlue,Female,2024-01-12
2886,137,Heather,Cat,Siamese,3,Medium,MediumOrchid,Male,2024-12-04
2887,35,Kimberly,Dog,German Shepherd,11,Medium,MediumOrchid,Male,2023-01-27
2888,390,Marissa,Bird,Lovebird,5,Medium,MediumSpringGreen,Female,2022-12-05
2889,475,Jessica,Dog,Labrador,9,Medium,SlateGray,Male,2022-04-29
2890,177,Erin,Bird,Lovebird,1,Small,SandyBrown,Male,2022-11-29
2891,451,Donna,Bird,Canary,3,Medium,DarkGoldenRod,Female,2022-09-24
2892,66,Gabrielle,Dog,Bulldog,11,Large,BurlyWood,Male,2025-02-14
2893,367,Robert,Hamster,Roborovski,13,Medium,Pink,Female,2022-12-02
2894,304,Pamela,Cat,Maine Coon,15,Medium,CornflowerBlue,Female,2023-03-17
2895,114,Mary,Hamster,Roborovski,10,Medium,Magenta,Female,2023-10-09
2896,286,Richard,Dog,Poodle,14,Small,Ivory,Female,2023-11-15
2897,52,Elizabeth,Rabbit,Rex,14,Small,MediumBlue,Female,2022-12-15
2898,221,Elizabeth,Bird,Finch,13,Small,MediumTurquoise,Male,2023-10-19
2899,14,Lisa,Rabbit,Netherland Dwarf,15,Small,SaddleBrown,Female,2023-03-31
2900,394,Crystal,Cat,Persian,4,Small,Ivory,Male,2024-04-08
2901,329,Abigail,Rabbit,Mini Lop,8,Large,SteelBlue,Female,2024-03-19
2902,330,William,Rabbit,Rex,4,Small,Plum,Female,2023-04-10
2903,6,William,Rabbit,Holland Lop,10,Medium,Gainsboro,Female,2025-03-22
2904,13,Stephanie,Rabbit,Lionhead,13,Small,HotPink,Male,2023-07-01
2905,365,Andrew,Cat,American Shorthair,3,Medium,DarkKhaki,Male,2025-02-26
2906,10,Christine,Dog,Bulldog,9,Small,Cyan,Male,2022-07-24
2907,49,Carol,Cat,American Shorthair,5,Medium,DimGray,Male,2024-08-12
2908,402,John,Dog,Golden Retriever,7,Large,Moccasin,Male,2024-02-27
2909,98,Nicholas,Rabbit,Netherland Dwarf,11,Small,LightSalmon,Female,2023-05-10
2910,31,Richard,Bird,Cockatiel,5,Small,MediumSlateBlue,Female,2024-04-14
2911,59,Briana,Dog,Bulldog,10,Large,Moccasin,Male,2024-01-07
2912,63,Joe,Cat,British Shorthair,6,Small,SlateGray,Male,2023-07-08
2913,25,Michael,Bird,Cockatiel,12,Small,PaleGoldenRod,Female,2024-03-22
2914,9,Leslie,Rabbit,Rex,6,Medium,RoyalBlue,Male,2023-09-28
2915,268,Nancy,Hamster,Chinese,6,Medium,Pink,Female,2023-04-09
2916,357,Shane,Hamster,Syrian,4,Medium,DarkOrchid,Male,2024-02-15
2917,314,Jeffery,Cat,British Shorthair,2,Medium,Salmon,Female,2024-04-30
2918,280,Karen,Cat,Maine Coon,8,Medium,MediumPurple,Female,2023-12-18
2919,407,Robert,Hamster,Roborovski,1,Medium,IndianRed,Female,2024-04-01
2920,479,Nathan,Hamster,Dwarf Campbell,4,Small,Purple,Female,2023-04-03
2921,130,Chris,Rabbit,Mini Lop,1,Medium,Gray,Female,2025-03-26
2922,379,Rachel,Hamster,Chinese,4,Medium,SpringGreen,Female,2024-03-21
2923,36,Debra,Dog,German Shepherd,3,Large,LightBlue,Female,2024-02-17
2924,55,Jessica,Hamster,Winter White,5,Small,Gold,Male,2023-07-05
2925,37,Benjamin,Bird,Canary,14,Small,LightCyan,Male,2024-06-29
2926,6,Jessica,Dog,Poodle,13,Large,DarkSlateBlue,Female,2025-01-13
2927,446,Theodore,Cat,American Shorthair,6,Medium,MediumSlateBlue,Male,2022-07-29
2928,130,Peter,Dog,Poodle,11,Medium,PaleTurquoise,Male,2024-04-24
2929,237,Natasha,Bird,Parakeet,9,Medium,LightGoldenRodYellow,Male,2025-02-16
2930,52,Brenda,Cat,Maine Coon,10,Medium,Beige,Male,2024-01-27
2931,300,Maria,Bird,Parakeet,13,Small,DarkCyan,Female,2023-04-09
2932,49,Pamela,Cat,American Shorthair,3,Large,Purple,Female,2024-08-02
2933,95,Erika,Rabbit,Rex,11,Small,NavajoWhite,Female,2024-08-24
2934,120,David,Hamster,Winter White,11,Medium,MediumSeaGreen,Female,2022-11-16
2935,452,Tyler,Bird,Cockatiel,15,Medium,LightSlateGray,Female,2022-06-06
2936,177,April,Rabbit,Rex,6,Medium,Aqua,Female,2024-11-09
2937,388,Kenneth,Cat,Maine Coon,15,Large,Navy,Male,2022-11-20
2938,379,Dorothy,Hamster,Winter White,2,Large,AntiqueWhite,Female,2023-09-15
2939,154,Anne,Dog,Poodle,11,Large,Teal,Male,2023-12-26
2940,153,Daniel,Rabbit,Netherland Dwarf,11,Medium,CornflowerBlue,Female,2024-12-24
2941,123,Charles,Cat,Persian,13,Medium,SkyBlue,Female,2024-08-02
2942,250,Debra,Rabbit,Holland Lop,10,Large,LightCoral,Male,2024-07-07
2943,62,Brianna,Rabbit,Rex,12,Medium,Azure,Female,2024-11-11
2944,197,Stephanie,Bird,Lovebird,11,Large,DarkSlateGray,Female,2022-08-10
2945,365,Rebecca,Cat,Maine Coon,4,Large,Ivory,Male,2023-10-05
2946,391,Samantha,Cat,Maine Coon,10,Large,IndianRed,Male,2024-06-14
2947,68,Bradley,Cat,American Shorthair,13,Medium,Chartreuse,Male,2023-03-25
2948,465,Monica,Dog,Golden Retriever,3,Large,Moccasin,Female,2024-05-16
2949,205,Danielle,Cat,American Shorthair,2,Small,DarkOrange,Male,2022-10-01
2950,460,Catherine,Rabbit,Mini Lop,5,Large,LightSkyBlue,Male,2023-12-28
2951,271,Charles,Hamster,Dwarf Campbell,12,Small,Maroon,Female,2022-08-28
2952,44,Jeffrey,Hamster,Roborovski,4,Medium,Green,Male,2022-07-11
2953,82,Barbara,Rabbit,Netherland Dwarf,4,Large,DarkMagenta,Male,2023-09-29
2954,328,Alexandra,Cat,Maine Coon,10,Small,Orchid,Male,2022-09-22
2955,371,Lauren,Cat,British Shorthair,14,Medium,Crimson,Male,2022-07-17
2956,151,Yvette,Rabbit,Lionhead,2,Small,MediumSeaGreen,Female,2022-08-24
2957,6,Brian,Cat,Maine Coon,5,Small,White,Female,2024-06-22
2958,382,Samuel,Bird,Cockatiel,12,Medium,DarkMagenta,Female,2023-06-29
2959,180,Christian,Hamster,Chinese,14,Small,LightSkyBlue,Male,2022-08-10
2960,297,Diane,Rabbit,Rex,13,Large,DarkOrchid,Male,2024-10-22
2961,131,Andrew,Rabbit,Mini Lop,13,Medium,SeaShell,Female,2024-05-08
2962,467,Michelle,Bird,Parakeet,7,Small,HoneyDew,Male,2023-05-31
2963,90,Roy,Hamster,Chinese,1,Medium,Snow,Male,2022-06-15
2964,231,Sandra,Cat,American Shorthair,4,Large,GhostWhite,Female,2022-09-08
2965,101,Brandon,Rabbit,Mini Lop,5,Large,LimeGreen,Female,2024-01-07
2966,368,Jeff,Hamster,Syrian,9,Large,PaleTurquoise,Male,2023-09-11
2967,427,Luke,Hamster,Winter White,2,Medium,CornflowerBlue,Male,2022-11-16
2968,179,Adam,Bird,Finch,3,Medium,Gainsboro,Female,2023-08-28
2969,205,Derek,Hamster,Roborovski,15,Large,Magenta,Female,2023-06-17
2970,475,Cynthia,Hamster,Syrian,13,Small,LightGoldenRodYellow,Female,2023-06-01
2971,20,Megan,Hamster,Syrian,8,Small,SandyBrown,Male,2024-11-13
2972,480,Patrick,Bird,Cockatiel,14,Small,Sienna,Male,2023-11-15
2973,378,Jonathan,Hamster,Chinese,9,Large,Gold,Female,2024-07-21
2974,168,Pamela,Rabbit,Netherland Dwarf,11,Medium,MediumSlateBlue,Male,2024-05-15
2975,435,Dylan,Bird,Canary,14,Small,Wheat,Female,2022-08-23
2976,337,Casey,Cat,Persian,13,Large,LightSeaGreen,Male,2024-12-09
2977,46,Zachary,Dog,Bulldog,11,Small,SeaGreen,Female,2024-10-01
2978,228,Patrick,Bird,Canary,12,Small,YellowGreen,Female,2024-01-12
2979,32,Amanda,Bird,Canary,4,Small,LightSeaGreen,Female,2022-07-22
2980,16,Charles,Rabbit,Netherland Dwarf,3,Medium,LightGreen,Female,2023-04-07
2981,104,Mason,Dog,German Shepherd,13,Small,LightSalmon,Male,2023-06-24
2982,393,Sandra,Dog,Poodle,14,Large,Red,Female,2023-11-16
2983,222,Melody,Rabbit,Holland Lop,3,Small,PaleGoldenRod,Male,2022-04-23
2984,128,Christopher,Dog,Bulldog,2,Medium,BlanchedAlmond,Male,2025-01-05
2985,279,Vicki,Bird,Canary,1,Large,DarkViolet,Male,2024-07-27
2986,195,Timothy,Dog,Bulldog,13,Small,Bisque,Male,2022-11-29
2987,181,Roger,Rabbit,Rex,3,Medium,MediumAquaMarine,Female,2024-01-24
2988,31,John,Bird,Parakeet,8,Small,Cornsilk,Male,2024-09-03
2989,385,Megan,Dog,Bulldog,5,Medium,LightCoral,Female,2024-12-15
2990,304,Heather,Dog,Labrador,2,Large,LightSteelBlue,Male,2023-08-23
2991,391,Alexandra,Dog,Bulldog,1,Small,Orange,Male,2023-04-25
2992,444,Robin,Dog,German Shepherd,8,Large,Bisque,Female,2022-11-28
2993,130,Matthew,Dog,Bulldog,7,Medium,Orchid,Male,2023-09-09
2994,402,Christine,Hamster,Chinese,12,Large,PeachPuff,Female,2025-02-04
2995,456,Carol,Rabbit,Netherland Dwarf,5,Medium,MediumSlateBlue,Female,2022-07-23
2996,201,Jill,Rabbit,Mini Lop,2,Small,Violet,Male,2023-08-04
2997,202,Troy,Cat,American Shorthair,11,Small,MediumAquaMarine,Female,2024-09-13
2998,441,Joshua,Cat,American Shorthair,8,Medium,Gainsboro,Male,2023-11-07
2999,135,Sean,Hamster,Roborovski,12,Medium,Navy,Female,2023-04-09
3000,265,Kara,Dog,Bulldog,13,Large,MediumAquaMarine,Female,2025-03-18
3001,192,Crystal,Dog,Poodle,5,Large,Peru,Male,2024-06-06
3002,489,Crystal,Bird,Lovebird,2,Small,RosyBrown,Male,2023-12-31
3003,217,Terri,Rabbit,Rex,13,Small,PaleVioletRed,Female,2024-02-17
3004,188,Derek,Hamster,Winter White,14,Medium,HotPink,Male,2024-12-13
3005,160,Savannah,Bird,Parakeet,5,Medium,Indigo,Female,2023-01-27
3006,389,Crystal,Dog,Poodle,5,Medium,DimGray,Male,2024-08-11
3007,379,Dawn,Bird,Lovebird,2,Small,Lime,Female,2023-09-16
3008,110,Richard,Cat,British Shorthair,1,Large,Black,Female,2024-01-11
3009,4,Shane,Dog,Bulldog,8,Medium,MediumOrchid,Female,2022-06-17
3010,184,Sharon,Bird,Parakeet,8,Large,DarkKhaki,Female,2022-12-20
3011,233,Emily,Rabbit,Rex,14,Small,MediumTurquoise,Female,2024-06-05
3012,231,Phillip,Bird,Cockatiel,4,Medium,FireBrick,Female,2023-04-11
3013,174,Natalie,Bird,Cockatiel,11,Large,DarkOliveGreen,Male,2023-02-12
3014,88,Marc,Cat,Siamese,10,Large,Navy,Male,2024-04-03
3015,448,Joshua,Bird,Finch,8,Large,Sienna,Male,2022-12-17
3016,397,Mitchell,Hamster,Winter White,14,Medium,Salmon,Female,2023-06-12
3017,237,Julie,Bird,Finch,12,Small,DarkGoldenRod,Female,2025-02-20
3018,464,Brandi,Rabbit,Mini Lop,10,Large,OliveDrab,Female,2024-08-06
3019,473,Stephanie,Dog,Poodle,9,Medium,Teal,Female,2023-09-09
3020,273,Stephen,Bird,Parakeet,10,Large,Black,Female,2024-01-30
3021,341,Jose,Dog,German Shepherd,3,Large,LimeGreen,Male,2024-08-03
3022,342,Miranda,Cat,British Shorthair,15,Large,Chartreuse,Male,2022-08-20
3023,161,Michael,Bird,Finch,5,Small,Gainsboro,Female,2023-04-15
3024,108,Christopher,Rabbit,Netherland Dwarf,11,Small,MediumTurquoise,Female,2022-10-06
3025,212,Michael,Hamster,Syrian,2,Medium,Coral,Female,2024-09-03
3026,30,Monique,Bird,Cockatiel,9,Medium,CornflowerBlue,Male,2024-09-15
3027,479,Elizabeth,Bird,Finch,8,Large,Magenta,Female,2024-05-01
3028,42,Deanna,Bird,Canary,10,Large,LavenderBlush,Male,2023-11-08
3029,482,Audrey,Hamster,Winter White,15,Small,Olive,Male,2024-05-24
3030,27,Amanda,Dog,Poodle,14,Small,OliveDrab,Female,2025-02-13
3031,452,Tiffany,Dog,Bulldog,15,Large,MediumVioletRed,Male,2024-12-31
3032,218,Diane,Dog,German Shepherd,11,Small,SteelBlue,Male,2022-07-01
3033,318,Michelle,Hamster,Syrian,9,Small,AliceBlue,Male,2022-08-14
3034,129,Theresa,Hamster,Roborovski,8,Small,AliceBlue,Female,2023-11-21
3035,183,Calvin,Rabbit,Lionhead,2,Medium,Coral,Female,2024-07-21
3036,282,Patrick,Bird,Finch,4,Large,DarkCyan,Male,2025-02-13
3037,72,Daniel,Bird,Finch,14,Small,Coral,Male,2024-10-11
3038,81,Kelly,Rabbit,Rex,8,Small,Navy,Male,2023-11-20
3039,393,Joy,Cat,American Shorthair,1,Large,Fuchsia,Female,2025-03-06
3040,395,Angela,Dog,German Shepherd,15,Large,Ivory,Male,2022-06-23
3041,343,Shaun,Bird,Parakeet,4,Small,Gainsboro,Female,2022-12-16
3042,178,Evan,Rabbit,Mini Lop,3,Small,Beige,Male,2023-08-26
3043,450,Darren,Hamster,Roborovski,15,Small,Salmon,Female,2022-08-01
3044,66,Alexis,Dog,Bulldog,4,Medium,NavajoWhite,Male,2024-09-02
3045,334,Joshua,Bird,Finch,10,Medium,PaleVioletRed,Male,2023-11-08
3046,215,Jessica,Hamster,Syrian,11,Medium,Thistle,Male,2023-03-18
3047,160,Haley,Bird,Cockatiel,8,Large,SaddleBrown,Male,2024-03-04
3048,359,Kyle,Dog,Labrador,5,Medium,DeepPink,Female,2025-02-22
3049,440,Jill,Cat,Persian,13,Small,LightGoldenRodYellow,Male,2022-10-09
